ID,Population,Treatment,Timepoint,Trial,Experiment_SVL,TopVelocity,Tb
164,Lambege,Hypoxia,T1,9,56.45,0.543478261,NA
164,Lambege,Hypoxia,T1,10,56.45,0.431034483,NA
164,Lambege,Hypoxia,T1,11,56.45,0.320512821,NA
164,Lambege,Hypoxia,T1,12,56.45,0.961538462,NA
164,Lambege,Hypoxia,T2,1,56.79,1.5625,29.5
164,Lambege,Hypoxia,T2,2,56.79,1.5625,29.5
164,Lambege,Hypoxia,T2,3,56.79,1.25,29.5
164,Lambege,Hypoxia,T2,4,56.79,0.892857143,29.5
164,Lambege,Hypoxia,T2,5,56.79,1.5625,29.5
164,Lambege,Hypoxia,T2,6,56.79,0.833333333,29.5
164,Lambege,Hypoxia,T2,7,56.79,1.785714286,29.5
164,Lambege,Hypoxia,T2,8,56.79,1.388888889,29.5
164,Lambege,Hypoxia,T2,9,56.79,1.5625,29.5
164,Lambege,Hypoxia,T2,10,56.79,1.388888889,29.5
164,Lambege,Hypoxia,T2,11,56.79,1.25,29.5
164,Lambege,Hypoxia,T2,12,56.79,1.25,29.5
164,Lambege,Hypoxia,T3,1,59.23,1.785714286,28.6
164,Lambege,Hypoxia,T3,2,59.23,1.785714286,28.6
164,Lambege,Hypoxia,T3,3,59.23,1.25,28.6
164,Lambege,Hypoxia,T3,4,59.23,1.388888889,28.6
164,Lambege,Hypoxia,T3,5,59.23,1.5625,28.6
164,Lambege,Hypoxia,T3,6,59.23,1.388888889,28.6
164,Lambege,Hypoxia,T3,7,59.23,1.25,28.6
164,Lambege,Hypoxia,T3,8,59.23,1.388888889,28.6
164,Lambege,Hypoxia,T3,9,59.23,1.041666667,28.6
164,Lambege,Hypoxia,T3,10,59.23,1.25,28.6
164,Lambege,Hypoxia,T3,11,59.23,1.041666667,28.6
164,Lambege,Hypoxia,T3,12,59.23,1.041666667,28.6
163,Lambege,Hypoxia,T1,1,56.89,1.785714286,NA
163,Lambege,Hypoxia,T1,2,56.89,1.388888889,NA
163,Lambege,Hypoxia,T1,3,56.89,1.25,NA
163,Lambege,Hypoxia,T1,4,56.89,1.785714286,NA
163,Lambege,Hypoxia,T1,5,56.89,1.388888889,NA
163,Lambege,Hypoxia,T1,6,56.89,1.388888889,NA
163,Lambege,Hypoxia,T1,7,56.89,1.388888889,NA
163,Lambege,Hypoxia,T1,8,56.89,1.388888889,NA
163,Lambege,Hypoxia,T1,9,56.89,1.25,NA
163,Lambege,Hypoxia,T1,10,56.89,1.25,NA
163,Lambege,Hypoxia,T1,11,56.89,1.136363636,NA
163,Lambege,Hypoxia,T1,12,56.89,1.041666667,NA
163,Lambege,Hypoxia,T2,1,54.75,2.083333333,28.6
163,Lambege,Hypoxia,T2,2,54.75,2.5,28.6
163,Lambege,Hypoxia,T2,3,54.75,2.5,28.6
163,Lambege,Hypoxia,T2,4,54.75,1.5625,28.6
163,Lambege,Hypoxia,T2,5,54.75,1.5625,28.6
163,Lambege,Hypoxia,T2,6,54.75,1.785714286,28.6
163,Lambege,Hypoxia,T2,7,54.75,1.5625,28.6
163,Lambege,Hypoxia,T2,8,54.75,1.25,28.6
163,Lambege,Hypoxia,T2,9,54.75,1.25,28.6
163,Lambege,Hypoxia,T2,10,54.75,1.785714286,28.6
163,Lambege,Hypoxia,T2,11,54.75,1.388888889,28.6
163,Lambege,Hypoxia,T2,12,54.75,1.388888889,28.6
163,Lambege,Hypoxia,T3,1,59.81,1.5625,28.6
163,Lambege,Hypoxia,T3,2,59.81,1.5625,28.6
163,Lambege,Hypoxia,T3,3,59.81,1.785714286,28.6
163,Lambege,Hypoxia,T3,4,59.81,1.5625,28.6
163,Lambege,Hypoxia,T3,5,59.81,1.388888889,28.6
163,Lambege,Hypoxia,T3,6,59.81,1.5625,28.6
163,Lambege,Hypoxia,T3,7,59.81,1.25,28.6
163,Lambege,Hypoxia,T3,8,59.81,1.5625,28.6
163,Lambege,Hypoxia,T3,9,59.81,1.25,28.6
163,Lambege,Hypoxia,T3,10,59.81,1.5625,28.6
163,Lambege,Hypoxia,T3,11,59.81,1.136363636,28.6
163,Lambege,Hypoxia,T3,12,59.81,1.5625,28.6
